,title,Cumulative Worldwide Gross,Budget,Opening Weekend United States,rating,runtimes,votes,aspect ratio
1375,The Last Song,92678948.0,20000000.0,16007426.0,6.0,107,77932.0,2.39
1376,Iron Man 2,623933331.0,200000000.0,128122480.0,7.0,124,689938.0,2.35
1377,Marmaduke,89895930.0,50000000.0,11599661.0,4.3,87,13762.0,2.35
1378,A Nightmare on Elm Street,115664037.0,35000000.0,32902299.0,5.2,95,88849.0,2.35
1379,Robin Hood,321669741.0,200000000.0,36063385.0,6.6,140,245935.0,2.39
1380,Blue Valentine,16566240.0,3500000.0,193728.0,7.4,112,176603.0,1.66
1381,Killers,98159963.0,75000000.0,15837266.0,5.4,100,84566.0,2.35
1382,Prince of Persia: The Sands of Time,335154643.0,200000000.0,37813075.0,6.6,116,263191.0,2.39
1383,Sex and the City 2,294680778.0,100000000.0,36835353.0,4.5,146,71535.0,1.85
1384,The Back-Up Plan,77477008.0,35000000.0,12201710.0,5.4,104,47187.0,2.35
1385,Letters to Juliet,82148538.0,30000000.0,13540486.0,6.5,105,88622.0,2.35
1386,The A-Team,177238796.0,110000000.0,25669455.0,6.7,117,240366.0,2.35
1387,Toy Story 3,1068879522.0,200000000.0,110307189.0,8.3,103,722323.0,1.33
1388,Winter's Bone,13831503.0,2000000.0,84887.0,7.2,100,131388.0,1.85
1389,Shrek Forever After,752600867.0,165000000.0,70838207.0,6.3,93,175750.0,1.78
1390,The Twilight Saga: Eclipse,698491347.0,68000000.0,83637242.0,5.0,124,218451.0,2.35
1391,The Last Airbender,319731881.0,150000000.0,51804232.0,4.1,103,141895.0,2.35
1392,Predators,127233108.0,40000000.0,24760882.0,6.4,107,205622.0,2.39
1393,Despicable Me,543113985.0,69000000.0,56397125.0,7.6,95,481487.0,1.85
1394,Inception,825532764.0,160000000.0,62785337.0,8.8,148,1935577.0,2.39
1395,Grown Ups,271430189.0,80000000.0,40506562.0,5.9,102,218852.0,1.85
1396,The Sorcerer's Apprentice,215283742.0,150000000.0,17619622.0,6.1,109,148063.0,2.39
1397,Knight and Day,261930436.0,117000000.0,20139985.0,6.3,109,174318.0,2.35
1398,The Karate Kid,359126022.0,40000000.0,55665805.0,6.2,140,153014.0,2.39
1399,The Kids Are All Right,34705850.0,3500000.0,491971.0,7.0,106,122780.0,1.85
1400,Salt,293503304.0,110000000.0,36011243.0,6.4,100,285446.0,2.39
1401,Charlie St. Cloud,48190704.0,44000000.0,12381585.0,6.4,99,56621.0,2.35
1402,The Other Guys,170432927.0,100000000.0,35543162.0,6.6,107,231961.0,2.35
1403,The Expendables,274470394.0,80000000.0,34825135.0,6.5,103,316224.0,2.35
1404,Scott Pilgrim vs. the World,132000000.0,60000000.0,10609795.0,7.5,112,356021.0,1.85
1405,Piranha 3D,83188165.0,24000000.0,10106872.0,5.4,88,83678.0,2.35
1406,The American,67876281.0,20000000.0,16662333.0,6.3,105,88868.0,2.35
1407,Machete,44093316.0,10500000.0,14102888.0,6.6,105,186253.0,1.85
1408,Step Up 3D,159291809.0,30000000.0,15812311.0,6.2,107,54301.0,1.85
1409,Vampires Suck,81424988.0,20000000.0,12202831.0,3.4,82,45258.0,1.85
1410,The Social Network,224920315.0,40000000.0,22445653.0,7.7,120,591093.0,2.39
1411,The Town,154026136.0,37000000.0,23808032.0,7.5,125,334808.0,2.39
1412,Easy A,74952305.0,8000000.0,17734040.0,7.1,92,342815.0,1.85
1413,Eat Pray Love,204594016.0,60000000.0,23104523.0,5.8,133,82754.0,1.85
1414,Wall Street: Money Never Sleeps,134748021.0,70000000.0,19011188.0,6.2,133,95577.0,2.39
1415,Legend of the Guardians: The Owls of Ga'Hoole,140073390.0,80000000.0,16112211.0,6.9,97,75660.0,2.35
1416,Cats & Dogs 2 : The Revenge of Kitty Galore,112483764.0,85000000.0,12279363.0,4.3,82,13241.0,1.85
1417,Middle Men,24493605.0,22000000.0,325641.0,6.8,105,35791.0,2.35
1418,Secretariat,60251371.0,35000000.0,12694770.0,7.2,123,25392.0,2.35
1419,Devil,62695489.0,10000000.0,12289375.0,6.2,80,125297.0,2.35
1420,You Again,32005248.0,20000000.0,8407513.0,5.8,105,47949.0,2.35
1421,Life As We Know It,105648706.0,38000000.0,14506464.0,6.5,114,117460.0,2.39
1422,Inside Job,7871522.0,2000000.0,39649.0,8.2,109,67028.0,2.35
1423,Jackass 3D,171000000.0,20000000.0,50353641.0,7.0,95,54979.0,1.78
1424,RED,199006387.0,58000000.0,21761408.0,7.0,111,278872.0,2.35
1425,Paranormal Activity 2,177512032.0,3000000.0,40678424.0,5.6,91,95669.0,1.85
1426,Hereafter,105197635.0,50000000.0,220322.0,6.4,129,88696.0,2.39
1427,Due Date,211780824.0,65000000.0,32689406.0,6.5,95,313179.0,2.35
1428,127 Hours,60738797.0,18000000.0,264851.0,7.6,94,335248.0,1.85
1429,Megamind,321885765.0,130000000.0,46016833.0,7.2,95,216927.0,2.39
1430,Black Swan,329398046.0,13000000.0,1443809.0,8.0,108,672590.0,2.35
1431,Unstoppable,167805466.0,100000000.0,22688457.0,6.8,98,178337.0,2.35
1432,Morning Glory,60040976.0,40000000.0,9203266.0,6.5,107,70023.0,2.35
1433,The Next Three Days,67448651.0,35000000.0,6542779.0,7.4,133,174640.0,2.35
1434,Somewhere,13936909.0,7000000.0,119086.0,6.3,97,41254.0,1.85
1435,Tangled,591794936.0,260000000.0,48767052.0,7.7,100,385534.0,1.85
1436,The Fighter,129190869.0,25000000.0,12135468.0,7.8,116,327107.0,2.35
1437,London Boulevard,6872403.0,25000000.0,3431.0,6.2,103,45469.0,1.85
1438,Skyline,78693371.0,10000000.0,11692415.0,4.4,92,84998.0,2.35
1439,Beastly,43165571.0,17000000.0,9851102.0,5.6,86,73999.0,2.35
1440,Love & Other Drugs,102820008.0,30000000.0,9739161.0,6.7,112,173287.0,1.85
1441,The Chronicles of Narnia: The Voyage of the Dawn Treader,418186950.0,155000000.0,24005069.0,6.3,113,135257.0,1.78
1442,The Tourist,278346189.0,100000000.0,16472458.0,6.0,103,214541.0,2.35
1443,True Grit,252276927.0,38000000.0,24850000.0,7.6,110,295954.0,2.35
1444,TRON: Legacy,400062763.0,170000000.0,44026211.0,6.8,125,304464.0,1.78
1445,Rabbit Hole,5129058.0,5000000.0,53778.0,7.0,91,46183.0,1.85
1446,Little Fockers,310650585.0,100000000.0,30833665.0,5.5,98,102574.0,1.85
1447,Gulliver's Travels,237382724.0,112000000.0,6307691.0,4.9,85,63467.0,2.35
1448,Burlesque,89519773.0,55000000.0,11947744.0,6.4,119,74698.0,2.39:1
1449,Yogi Bear,201584141.0,80000000.0,16411322.0,4.6,80,19621.0,1.85
1450,The Green Hornet,227817248.0,120000000.0,33526876.0,5.8,119,151403.0,2.35
1451,Season of the Witch,91627228.0,40000000.0,10612375.0,5.4,95,87988.0,1.85
1452,Cowboys & Aliens,174822325.0,163000000.0,36431290.0,6.0,119,201517.0,2.39
1453,The Dilemma,69721966.0,70000000.0,17816230.0,5.3,111,50375.0,2.35
1454,Limitless,161849455.0,27000000.0,18907302.0,7.4,105,509206.0,2.35
1455,I Spit on Your Grave,572809.0,2000000.0,32064.0,6.3,108,72364.0,2.35
1456,No Strings Attached,149228077.0,25000000.0,19652921.0,6.2,108,204710.0,2.35
1457,The Lincoln Lawyer,87145086.0,40000000.0,13206453.0,7.3,118,203451.0,2.35
1458,The Rite,97143987.0,37000000.0,14789393.0,6.0,114,88127.0,2.35
1459,Country Strong,20529194.0,15000000.0,30000.0,6.3,117,16786.0,2.35
1460,Sanctum,108943221.0,30000000.0,9447930.0,5.9,108,52084.0,1.85
1461,Paul,101162106.0,40000000.0,13043310.0,7.0,104,227190.0,2.35
1462,Rango,245724603.0,135000000.0,38079323.0,7.2,107,225119.0,1.78
1463,The Adjustment Bureau,127869379.0,50200000.0,21157730.0,7.0,106,234512.0,1.85
1464,The Mechanic,76347393.0,40000000.0,11422006.0,6.6,93,145770.0,2.35
1465,Hall Pass,83160734.0,36000000.0,13535374.0,5.8,105,116587.0,2.35
1466,I Am Number Four,149878437.0,60000000.0,22755854.0,6.1,111,222457.0,1.85
1467,Battle: Los Angeles,211819354.0,75000000.0,37573187.0,5.7,116,170008.0,2.35
1468,Just Go with It,214945591.0,80000000.0,30514732.0,6.4,117,210240.0,1.85
1469,Red Riding Hood,90300442.0,42000000.0,14005335.0,5.4,100,104841.0,2.35
1470,"Big Mommas: Like Father, Like Son",82686066.0,32000000.0,19000000.0,4.4,107,24483.0,2.35
1471,Source Code,147332697.0,32000000.0,14812094.0,7.5,93,467233.0,1.85
1472,Sucker Punch,89792502.0,82000000.0,19058199.0,6.0,110,223347.0,2.39
1473,Insidious,97009150.0,1500000.0,13271464.0,6.8,103,265478.0,2.35
1474,Diary of a Wimpy Kid: Rodrick Rules,72417394.0,21000000.0,23751502.0,6.5,99,24371.0,1.78
1475,Hop,184924333.0,63000000.0,37543710.0,5.4,95,29889.0,1.85
1476,Hanna,63782078.0,30000000.0,12370549.0,6.8,111,184060.0,2.35
1477,Arthur,45735397.0,40000000.0,12222756.0,5.7,110,49829.0,1.85
1478,Scream 4,97138686.0,40000000.0,18692090.0,6.1,111,122662.0,2.35
1479,Rio,487519809.0,90000000.0,39225962.0,6.9,96,198354.0,2.35
1480,Thor,449326618.0,150000000.0,65723338.0,7.0,115,714885.0,2.39
1481,Water for Elephants,117094902.0,38000000.0,16842353.0,6.9,120,108112.0,2.35
1482,Fast Five,626137675.0,125000000.0,86198765.0,7.3,130,340497.0,2.39
1483,Soul Surfer,47088990.0,18000000.0,10601862.0,7.0,112,43293.0,2.35
1484,Something Borrowed,65090821.0,35000000.0,13945368.0,5.9,112,55763.0,1.85
1485,Bridesmaids,288383523.0,32500000.0,26247410.0,6.8,125,258084.0,2.39:1
1486,Priest,78309131.0,60000000.0,14953664.0,5.7,87,111141.0,2.35
1487,Pirates of the Caribbean: On Stranger Tides,1045713802.0,378500000.0,90151958.0,6.6,136,462979.0,2.39
1488,The Tree of Life,54303319.0,32000000.0,493788.0,6.8,139,161772.0,1.85
1489,The Hangover Part II,586764305.0,80000000.0,85946294.0,6.4,102,447262.0,2.39
1490,The Roommate,40492759.0,16000000.0,15002635.0,4.8,91,34492.0,2.35
1491,Kung Fu Panda 2,665692281.0,150000000.0,47835000.0,7.2,90,240504.0,2.39
1492,X-Men: First Class,353624124.0,160000000.0,55101604.0,7.7,131,627696.0,2.39
1493,Beginners,14311701.0,3200000.0,141340.0,7.2,105,85557.0,1.85
1494,Super 8,260095986.0,50000000.0,35451168.0,7.0,112,328284.0,2.35
1495,Green Lantern,219851172.0,200000000.0,53174303.0,5.5,114,259174.0,2.35
1496,Mr. Popper's Penguins,189624452.0,55000000.0,18445355.0,6.0,94,83986.0,1.85
1497,Bad Teacher,216197492.0,20000000.0,31603106.0,5.6,92,186808.0,1.85
1498,Why Did I Get Married Too?,60673972.0,20000000.0,29289537.0,4.7,121,8848.0,1.85
1499,Transformers: Dark of the Moon,1123790543.0,195000000.0,97852865.0,6.2,154,375037.0,2.39
1500,Larry Crowne,72008245.0,30000000.0,13006875.0,6.1,98,60958.0,2.39
1501,Your Highness,24856478.0,49900000.0,9360020.0,5.5,102,94684.0,2.35
1502,Takers,69055695.0,20000000.0,20512304.0,6.2,107,55575.0,2.35
1503,Zookeeper,169852759.0,80000000.0,20065617.0,5.2,102,54652.0,2.35
1504,Horrible Bosses,209638559.0,35000000.0,28302165.0,6.9,98,409206.0,2.39:1
1505,Cars 2,559852396.0,200000000.0,66135507.0,6.1,106,149248.0,2.39
1506,Drive,81358796.0,15000000.0,11340461.0,7.8,100,544804.0,2.35
1507,Captain America: The First Avenger,370569774.0,140000000.0,65058524.0,6.9,124,704504.0,1.85
1508,"Crazy, Stupid, Love.",142851197.0,50000000.0,19104303.0,7.4,118,452121.0,2.39:1
1509,One Day,59389433.0,15000000.0,5079566.0,7.0,107,132486.0,2.35
1510,Winnie the Pooh,50145607.0,30000000.0,7857076.0,7.2,63,20559.0,1.85
1511,The Smurfs,563749323.0,110000000.0,35611637.0,5.4,103,80316.0,1.78
1512,Friends with Benefits,149542245.0,35000000.0,18622150.0,6.5,109,327547.0,2.35
1513,Rise of the Planet of the Apes,482860185.0,93000000.0,54806191.0,7.6,105,484018.0,2.35
1514,The Change-Up,75997067.0,52000000.0,13531115.0,6.3,112,160021.0,2.35
1515,The Help,216639112.0,25000000.0,26044590.0,8.1,146,407274.0,1.85
1516,Glee: The Concert Movie,18663238.0,9000000.0,5961231.0,5.4,84,5496.0,1.85
1517,Final Destination 5,157887643.0,40000000.0,18031396.0,5.8,92,102126.0,2.39
1518,Spy Kids: All the Time in the World,85564310.0,27000000.0,11644672.0,3.5,89,21324.0,1.85
1519,The Debt,45636368.0,20000000.0,9949109.0,6.8,113,62465.0,2.35
1520,Conan the Barbarian,63356133.0,90000000.0,10021215.0,5.2,113,92963.0,2.35
1521,A Better Life,1863419.0,10000000.0,62087.0,7.2,98,14905.0,1.85
1522,Moneyball,110206216.0,50000000.0,19501302.0,7.6,133,342681.0,1.85
1523,The Avengers,1517935897.0,220000000.0,207438708.0,8.0,143,1222092.0,1.78
1524,Warrior,24215385.0,25000000.0,5242107.0,8.2,140,417805.0,2.35
1525,The Ides of March,75993061.0,12500000.0,10470143.0,7.1,101,210547.0,2.35
1526,50/50,39187783.0,8000000.0,8644095.0,7.6,100,307649.0,1.85
1527,Take Shelter,3099314.0,5000000.0,52041.0,7.4,121,86838.0,2.35
1528,Real Steel,299268508.0,110000000.0,27319677.0,7.1,127,289234.0,2.35
1529,Footloose,63543328.0,24000000.0,15556113.0,5.9,113,44530.0,2.35
1530,The Thing,31505287.0,38000000.0,8493665.0,6.2,103,116776.0,2.39
1531,The Three Musketeers,132274484.0,75000000.0,8674452.0,5.7,110,100418.0,2.35
1532,In Time,173930596.0,40000000.0,12050368.0,6.7,109,356506.0,2.35
1533,Margin Call,19484997.0,3500000.0,561904.0,7.1,107,111073.0,1.85
1534,Paranormal Activity 3,207039844.0,5000000.0,52568183.0,5.8,83,87672.0,1.85
1535,Abduction,86648359.0,35000000.0,10925253.0,5.1,106,74283.0,2.35
1536,Machine Gun Preacher,1104633.0,30000000.0,45130.0,6.8,129,61380.0,2.35
1537,Tower Heist,152930623.0,75000000.0,24025190.0,6.2,104,128933.0,2.35
1538,J. Edgar,84606030.0,35000000.0,11217324.0,6.5,137,118801.0,2.39
1539,The Adventures of Tintin,373993951.0,135000000.0,9720993.0,7.3,107,209007.0,2.39
1540,Immortals,226904017.0,75000000.0,32206425.0,6.0,110,156689.0,1.85
1541,Jack and Jill,150519217.0,79000000.0,25003575.0,3.3,91,74627.0,1.85
1542,The Descendants,177243185.0,20000000.0,1190096.0,7.3,115,227326.0,2.35
1543,The Muppets,165184237.0,45000000.0,29239026.0,7.1,103,84759.0,1.85
1544,The Twilight Saga: Breaking Dawn - Part 1,712171856.0,110000000.0,138122261.0,4.9,117,214843.0,2.35
1545,War Horse,177584879.0,66000000.0,14527972.0,7.2,146,141294.0,2.39
1546,Extremely Loud & Incredibly Close,55247881.0,40000000.0,110775.0,6.9,129,95226.0,2.35
1547,The Expendables 2,268993000.0,100000000.0,28591370.0,6.6,103,284404.0,2.35
1548,The Hunger Games,694394724.0,78000000.0,152535747.0,7.2,142,815320.0,2.35
1549,The Bourne Legacy,276144750.0,125000000.0,38142825.0,6.7,135,275926.0,2.39
1550,Sherlock Holmes: A Game of Shadows,545448418.0,125000000.0,39637079.0,7.5,129,406205.0,2.39
1551,Young Adult,22939027.0,12000000.0,310263.0,6.2,94,77050.0,1.85
1552,New Year's Eve,142044638.0,56000000.0,13019180.0,5.7,118,79195.0,1.85
1553,Mission: Impossible - Ghost Protocol,694713380.0,145000000.0,29556629.0,7.4,132,441310.0,1.43
1554,We Bought a Zoo,120081841.0,50000000.0,9450000.0,7.1,124,130322.0,1.85
1555,The Girl with the Dragon Tattoo,232617430.0,90000000.0,12750000.0,7.8,158,402313.0,2.39
1556,The Darkest Hour,64626786.0,30000000.0,3000000.0,4.9,89,56303.0,2.35
1557,Alvin and the Chipmunks: Chipwrecked,342695435.0,75000000.0,23244744.0,4.3,87,29662.0,1.85
1558,Intruders,3012210.0,13000000.0,7620.0,5.4,100,19704.0,2.35
1559,The Devil Inside,101758490.0,750000.0,33732515.0,4.2,83,34231.0,1.85
1560,Contraband,96262212.0,25000000.0,24349815.0,6.5,109,113670.0,2.35
1561,Underworld: Awakening,160112671.0,70000000.0,25306725.0,6.4,88,141854.0,1.85
1562,The Grey,84339696.0,25000000.0,19665101.0,6.8,117,234352.0,2.35
1563,Man on a Ledge,46221189.0,42000000.0,8001932.0,6.6,102,141049.0,2.35
1564,Apollo 18,25562924.0,5000000.0,8704271.0,5.2,86,52500.0,1.33
1565,Red Tails,50365498.0,58000000.0,18782154.0,5.9,125,32509.0,2.35
1566,One for the Money,36893721.0,40000000.0,11515790.0,5.3,91,39429.0,2.35
1567,Chronicle,126636097.0,12000000.0,22004098.0,7.0,84,234124.0,1.85
1568,The Vow,196114570.0,30000000.0,41202458.0,6.8,104,178517.0,2.35
1569,Journey 2: The Mysterious Island,335260290.0,79000000.0,27335363.0,5.8,94,87881.0,1.78
1570,Ghost Rider: Spirit of Vengeance,149217355.0,57000000.0,22115334.0,4.3,96,107074.0,2.35
1571,Project X,102731865.0,12000000.0,21051363.0,6.6,88,183094.0,1.85
1572,The Lorax,348840316.0,70000000.0,70217070.0,6.4,86,93558.0,1.85
1573,Act of Valor,82497035.0,12000000.0,10121.0,6.5,110,64730.0,2.35
1574,This Means War,156491279.0,65000000.0,17405930.0,6.3,103,171231.0,2.35
1575,John Carter,284139100.0,250000000.0,30180188.0,6.6,132,248167.0,2.35
1576,21 Jump Street,201585328.0,42000000.0,36302612.0,7.2,109,493104.0,2.35
1577,American Reunion,234989584.0,50000000.0,21514080.0,6.7,113,196809.0,1.85
1578,The Cabin in the Woods,70768144.0,30000000.0,14743614.0,7.0,95,355670.0,2.40
1579,The Raven,22485095.0,26000000.0,7289642.0,6.4,110,80788.0,2.35
1580,Mirror Mirror,183018522.0,85000000.0,18132085.0,5.6,106,81335.0,1.85
1581,Battleship,303025485.0,209000000.0,25534825.0,5.8,131,229877.0,2.39
1582,The Five-Year Engagement,53909751.0,30000000.0,10610060.0,6.2,124,90371.0,1.85
1583,Think Like a Man,96070507.0,12000000.0,33000000.0,6.5,122,42165.0,2.35
1584,The Lucky One,99357138.0,25000000.0,22518358.0,6.5,101,97705.0,2.35
1585,Safe,41564670.0,30000000.0,7892539.0,6.5,94,99350.0,2.35
1586,Dark Shadows,245527149.0,150000000.0,29685274.0,6.2,113,238194.0,1.85
1587,The Dictator,179379533.0,65000000.0,17435092.0,6.4,83,260847.0,2.39
1588,Men in Black 3,624026776.0,225000000.0,54592779.0,6.8,106,324026.0,1.85
1589,Snow White and the Huntsman,396592829.0,170000000.0,56217700.0,6.1,127,265184.0,2.39
1590,Chernobyl Diaries,38390020.0,1000000.0,7955307.0,5.0,86,62277.0,1.85
1591,Prometheus,403354469.0,130000000.0,51050101.0,7.0,124,552351.0,1.66
1592,Moonrise Kingdom,68263166.0,16000000.0,522996.0,7.8,94,303624.0,1.85
1593,Madagascar 3: Europe's Most Wanted,746921274.0,145000000.0,60316738.0,6.8,93,154633.0,1.85
1594,Brave,538983207.0,185000000.0,66323594.0,7.1,93,355577.0,2.39
1595,What to Expect When You're Expecting,84384002.0,40000000.0,10547068.0,5.7,110,67716.0,2.35
1596,Abraham Lincoln: Vampire Hunter,116471580.0,69000000.0,16306974.0,5.9,105,145852.0,2.35
1597,Rock of Ages,59418613.0,75000000.0,14437269.0,5.9,123,71640.0,2.35
1598,Ted,549368315.0,50000000.0,54415205.0,6.9,106,553299.0,1.85
1599,Magic Mike,167221571.0,7000000.0,39127170.0,6.1,110,127189.0,2.35
1600,The Amazing Spider-Man,757930663.0,230000000.0,62004688.0,6.9,136,541728.0,1.43
1601,Ice Age: Continental Drift,879765137.0,95000000.0,46629259.0,6.6,88,183358.0,2.35
1602,Beasts of the Southern Wild,21080058.0,1800000.0,169702.0,7.3,93,78942.0,1.85
1603,Savages,82966152.0,45000000.0,16016910.0,6.5,131,118228.0,2.39
1604,Madea's Witness Protection,66899242.0,20000000.0,25390575.0,4.9,114,9786.0,1.85
1605,The Watch,68267862.0,68000000.0,12750297.0,5.7,102,118329.0,2.35
1606,Killer Joe,3665069.0,11000000.0,37864.0,6.7,102,69884.0,1.85
1607,Ruby Sparks,9128263.0,8000000.0,140822.0,7.2,104,92933.0,1.85
1608,Total Recall,198467168.0,125000000.0,25577758.0,6.3,118,234011.0,2.35
1609,The Campaign,104907746.0,95000000.0,26588460.0,6.1,85,121461.0,1.85
1610,Hope Springs,114281051.0,30000000.0,14650121.0,6.3,100,39549.0,2.35
1611,ParaNorman,107139399.0,60000000.0,14087050.0,7.0,92,90356.0,2.35
1612,Diary of a Wimpy Kid: Dog Days,77112176.0,22000000.0,14623599.0,6.3,94,20569.0,1.78
1613,The Odd Life of Timothy Green,52685425.0,25000000.0,10822903.0,6.6,105,43783.0,1.85
1614,Lawless,53676580.0,26000000.0,10001566.0,7.3,116,220444.0,2.35
1615,Piranha 3DD,8493728.0,5000000.0,182237.0,3.7,83,38511.0,1.85
1616,The Possession,85446075.0,14000000.0,17732480.0,5.9,92,55128.0,2.35
1617,Bachelorette,11947954.0,3000000.0,181494.0,5.3,87,44111.0,2.35
1618,The Words,13231461.0,6000000.0,4750894.0,7.0,102,72345.0,1.85
1619,Pitch Perfect,113042075.0,17000000.0,5149433.0,7.2,112,265709.0,1.85
1620,Samsara,5966671.0,4000000.0,105000.0,8.5,102,31310.0,2.39
1621,Looper,176506819.0,30000000.0,20801552.0,7.4,113,516645.0,2.39
1622,That's My Boy,58058367.0,70000000.0,13453714.0,5.5,116,86675.0,2.35
1623,Trouble with the Curve,48963137.0,30000000.0,12162040.0,6.8,111,57943.0,2.39
1624,The Master,28258060.0,32000000.0,736311.0,7.2,138,143444.0,1.85
1625,End of Watch,53041274.0,7000000.0,13152683.0,7.6,109,219581.0,1.85
1626,Katy Perry: Part of Me,32151701.0,12000000.0,7138266.0,5.8,93,13149.0,1.85
1627,Frankenweenie,81491068.0,39000000.0,11412213.0,6.9,87,93228.0,1.85
1628,Sinister,87727807.0,3000000.0,18007634.0,6.8,110,207564.0,2.35
1629,Hotel Transylvania,358375603.0,85000000.0,42522194.0,7.1,91,213250.0,1.85
1630,Argo,232325503.0,44500000.0,19458109.0,7.7,120,552842.0,2.39
1631,Liberal Arts,1150681.0,2000000.0,27435.0,6.7,97,34935.0,2.35
1632,Hoodwinked Too! Hood VS. Evil,23352752.0,30000000.0,4108630.0,4.7,86,11685.0,1.85
1633,Paranormal Activity 4,142838957.0,5000000.0,29003866.0,4.6,88,60163.0,1.85
1634,Alex Cross,34588412.0,35000000.0,11396768.0,5.1,101,31472.0,2.35
1635,Here Comes the Boom,73239258.0,42000000.0,11816596.0,6.4,105,83451.0,1.85
1636,Killing Them Softly,37930465.0,15000000.0,6812900.0,6.2,97,127332.0,2.35
1637,The Sessions,9138338.0,1000000.0,113467.0,7.2,95,40449.0,1.85
1638,Wreck-It Ralph,471222889.0,165000000.0,49038712.0,7.7,101,362813.0,2.39
1639,Silver Linings Playbook,236412453.0,21000000.0,443003.0,7.7,122,639079.0,2.35
1640,Flight,161772375.0,31000000.0,24900566.0,7.3,138,312659.0,2.39
1641,Life of Pi,609016565.0,120000000.0,22451514.0,7.9,127,556950.0,1.33
1642,The Man with the Iron Fists,19721245.0,15000000.0,7910980.0,5.4,95,59230.0,2.35
1643,Lincoln,275293450.0,65000000.0,21049406.0,7.3,150,235920.0,2.39
1644,The Twilight Saga: Breaking Dawn - Part 2,832660037.0,120000000.0,141067634.0,5.5,115,221682.0,2.35
1645,Red Dawn,50950296.0,65000000.0,14276668.0,5.4,93,71361.0,2.35
1646,Rise of the Guardians,306941670.0,145000000.0,23773465.0,7.3,97,150660.0,1.85
1647,Step Up Revolution,165552290.0,33000000.0,11731708.0,6.4,99,52403.0,2.39
1648,"Peace, Love & Misunderstanding",1105020.0,10000000.0,105960.0,5.9,96,7645.0,2.35
1649,Hitchcock,23570541.0,15700000.0,287715.0,6.8,98,69994.0,2.35
1650,Zero Dark Thirty,132820716.0,40000000.0,417150.0,7.4,157,260198.0,1.85
1651,Warm Bodies,116980662.0,35000000.0,20353967.0,6.9,98,213348.0,2.35
1652,The Guilt Trip,41860614.0,40000000.0,5390000.0,5.7,95,34461.0,2.35
1653,Jack Reacher,218340595.0,60000000.0,15210156.0,7.0,130,295170.0,2.35
1654,Django Unchained,425368238.0,100000000.0,30688000.0,8.4,165,1277972.0,2.39
1655,This Is 40,88058786.0,35000000.0,12030690.0,6.2,134,122476.0,2.35
1656,Parental Guidance,119772232.0,25000000.0,14800000.0,6.0,105,24249.0,1.85
1657,Texas Chainsaw 3D,47241945.0,20000000.0,21744470.0,4.8,92,43574.0,2.35
1658,Gangster Squad,105200903.0,60000000.0,17070347.0,6.7,113,200800.0,2.39
1659,A Haunted House,60141683.0,2500000.0,18101682.0,5.0,86,41956.0,1.85
1660,The Last Stand,48330757.0,45000000.0,6281433.0,6.3,107,129795.0,2.35
1661,Parker,48543388.0,35000000.0,7008222.0,6.2,118,109036.0,2.35
1662,Side Effects,63372757.0,30000000.0,9303145.0,7.1,106,174174.0,1.85
1663,Identity Thief,173965010.0,35000000.0,34551025.0,5.7,111,119689.0,2.35
1664,Beautiful Creatures,60052138.0,60000000.0,7582595.0,6.1,124,81835.0,2.35
1665,A Good Day to Die Hard,304654182.0,92000000.0,24834845.0,5.3,98,192970.0,1.85
1666,21 & Over,45582380.0,13000000.0,8754168.0,5.8,93,70311.0,2.35
1667,Safe Haven,97594140.0,28000000.0,21401594.0,6.7,115,100401.0,2.35
1668,Universal Soldier: Day of Reckoning,1402307.0,11500000.0,3181.0,5.0,114,18671.0,2.35
1669,Escape from Planet Earth,74597643.0,40000000.0,15891055.0,5.9,89,23887.0,2.35
1670,Before Midnight,23380979.0,3000000.0,246914.0,7.9,109,130528.0,1.85
1671,Snitch,57824674.0,15000000.0,13167607.0,6.4,112,80495.0,2.35
1672,G.I. Joe: Retaliation,375740705.0,130000000.0,40501814.0,5.8,110,169065.0,2.35
1673,Oz: The Great and Powerful,493311825.0,215000000.0,79110453.0,6.3,130,195338.0,1.33
1674,The Croods,587204668.0,135000000.0,43639736.0,7.2,98,183102.0,2.39
1675,The Call,68572378.0,13000000.0,17118745.0,6.7,94,107385.0,1.85
1676,Olympus Has Fallen,161025640.0,70000000.0,30373794.0,6.5,119,247370.0,2.39
1677,The Host,63327201.0,40000000.0,10600112.0,5.9,125,108071.0,2.35
1678,Evil Dead,97542952.0,17000000.0,25775847.0,6.5,91,151273.0,2.39
1679,Oblivion,286168572.0,120000000.0,37054485.0,7.0,124,468606.0,1.9
1680,Scary Movie 5,78378744.0,20000000.0,14157367.0,3.5,88,62687.0,1.85
1681,Pain & Gain,86175291.0,26000000.0,20244505.0,6.4,129,194022.0,2.39
1682,This Is the End,126041322.0,32000000.0,20719162.0,6.6,107,371929.0,2.35
1683,Iron Man 3,1215439994.0,200000000.0,174144585.0,7.2,130,723971.0,2.39
1684,Star Trek Into Darkness,467365246.0,190000000.0,70165559.0,7.7,132,453772.0,1.43
1685,The Internship,93492844.0,58000000.0,17325307.0,6.3,119,184149.0,2.35
1686,The Hangover Part III,362000072.0,103000000.0,41775000.0,5.8,100,281900.0,2.39
1687,Fast & Furious 6,788679850.0,160000000.0,97375245.0,7.1,130,356824.0,2.39
1688,Epic,268426634.0,100000000.0,33531068.0,6.7,102,97388.0,2.35
